Epoch 937: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.108
Epoch 938: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.108
Epoch 939: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.109
Epoch 940: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.108
Epoch 941: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.107
Epoch 942: duration loss = 0.309 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 943: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 944: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 945: duration loss = 0.309 | prior loss = 1.224 | diffusion loss = 0.104
Epoch 946: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 947: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 948: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.110
Epoch 949: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.111
Epoch 950: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 951: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 952: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 953: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.106
Epoch 954: duration loss = 0.309 | prior loss = 1.224 | diffusion loss = 0.112
Epoch 955: duration loss = 0.309 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 956: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 957: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 958: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 959: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.109
Epoch 960: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 961: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.110
Epoch 962: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 963: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 964: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.110
Epoch 965: duration loss = 0.308 | prior loss = 1.224 | diffusion loss = 0.106
Epoch 966: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 967: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 968: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.105
Epoch 969: duration loss = 0.308 | prior loss = 1.222 | diffusion loss = 0.111
Epoch 970: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 971: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 972: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 973: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 974: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.111
Epoch 975: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 976: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 977: duration loss = 0.308 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 978: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 979: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 980: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.106
Epoch 981: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 982: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 983: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 984: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.110
Epoch 985: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 986: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.111
Epoch 987: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 988: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 989: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 990: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 991: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 992: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.106
Epoch 993: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.110
Epoch 994: duration loss = 0.308 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 995: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 996: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.110
Epoch 997: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.109
Epoch 998: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.106
Epoch 999: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1000: duration loss = 0.306 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 1001: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.110
Epoch 1002: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1003: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 1004: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.107
Epoch 1005: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.108
Epoch 1006: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.105
Epoch 1007: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.111
Epoch 1008: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.108
Epoch 1009: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1010: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.110
Epoch 1011: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 1012: duration loss = 0.307 | prior loss = 1.223 | diffusion loss = 0.108
Epoch 1013: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1014: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1015: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.106
Epoch 1016: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1017: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1018: duration loss = 0.307 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1019: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1020: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 1021: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1022: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.106
Epoch 1023: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.105
Epoch 1024: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1025: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1026: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1027: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 1028: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1029: duration loss = 0.307 | prior loss = 1.221 | diffusion loss = 0.105
Epoch 1030: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1031: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1032: duration loss = 0.307 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1033: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1034: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.106
Epoch 1035: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.108
Epoch 1036: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1037: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.111
Epoch 1038: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1039: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.108
Epoch 1040: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1041: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1042: duration loss = 0.307 | prior loss = 1.222 | diffusion loss = 0.105
Epoch 1043: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1044: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.105
Epoch 1045: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.105
Epoch 1046: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1047: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1048: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.107
Epoch 1049: duration loss = 0.307 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1050: duration loss = 0.306 | prior loss = 1.222 | diffusion loss = 0.109
Epoch 1051: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1052: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1053: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1054: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1055: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.108
Epoch 1056: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.111
Epoch 1057: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1058: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1059: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1060: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.106
Epoch 1061: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.112
Epoch 1062: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1063: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1064: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1065: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1066: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.111
Epoch 1067: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.108
Epoch 1068: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1069: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1070: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1071: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1072: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.108
Epoch 1073: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.105
Epoch 1074: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1075: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1076: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1077: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.108
Epoch 1078: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1079: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1080: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1081: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.113
Epoch 1082: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1083: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1084: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1085: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1086: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1087: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1088: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1089: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1090: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1091: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1092: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1093: duration loss = 0.306 | prior loss = 1.220 | diffusion loss = 0.106
Epoch 1094: duration loss = 0.306 | prior loss = 1.221 | diffusion loss = 0.111
Epoch 1095: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.107
Epoch 1096: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1097: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.110
Epoch 1098: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1099: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1100: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.106
Epoch 1101: duration loss = 0.305 | prior loss = 1.221 | diffusion loss = 0.109
Epoch 1102: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1103: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1104: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1105: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1106: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.106
Epoch 1107: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1108: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.104
Epoch 1109: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.111
Epoch 1110: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1111: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1112: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1113: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1114: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1115: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.110
Epoch 1116: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1117: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1118: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1119: duration loss = 0.305 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1120: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1121: duration loss = 0.305 | prior loss = 1.219 | diffusion loss = 0.103
Epoch 1122: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1123: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1124: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1125: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1126: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.111
Epoch 1127: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.110
Epoch 1128: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1129: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1130: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.111
Epoch 1131: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1132: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1133: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1134: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1135: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1136: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1137: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.104
Epoch 1138: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1139: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1140: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1141: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1142: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1143: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1144: duration loss = 0.305 | prior loss = 1.219 | diffusion loss = 0.111
Epoch 1145: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1146: duration loss = 0.305 | prior loss = 1.219 | diffusion loss = 0.111
Epoch 1147: duration loss = 0.305 | prior loss = 1.220 | diffusion loss = 0.107
Epoch 1148: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1149: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1150: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1151: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1152: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1153: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1154: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1155: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1156: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1157: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 1158: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.110
Epoch 1159: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1160: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1161: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1162: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1163: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1164: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.110
Epoch 1165: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1166: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1167: duration loss = 0.304 | prior loss = 1.220 | diffusion loss = 0.108
Epoch 1168: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1169: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1170: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1171: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1172: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1173: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1174: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1175: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.110
Epoch 1176: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1177: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1178: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1179: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1180: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.103
Epoch 1181: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1182: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1183: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1184: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1185: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1186: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.108
Epoch 1187: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.105
Epoch 1188: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1189: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.110
Epoch 1190: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1191: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1192: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1193: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1194: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1195: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1196: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1197: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1198: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1199: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.107
Epoch 1200: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.106
Epoch 1201: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1202: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.105
Epoch 1203: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1204: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1205: duration loss = 0.304 | prior loss = 1.219 | diffusion loss = 0.109
Epoch 1206: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.111
Epoch 1207: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1208: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1209: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1210: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1211: duration loss = 0.303 | prior loss = 1.219 | diffusion loss = 0.111
Epoch 1212: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1213: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1214: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.111
Epoch 1215: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1216: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1217: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.112
Epoch 1218: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.112
Epoch 1219: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1220: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1221: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1222: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1223: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1224: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1225: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1226: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1227: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1228: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1229: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1230: duration loss = 0.304 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1231: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1232: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1233: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1234: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1235: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1236: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1237: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1238: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1239: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.108
Epoch 1240: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1241: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1242: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.109
Epoch 1243: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.108
Epoch 1244: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1245: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1246: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1247: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.109
Epoch 1248: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.108
Epoch 1249: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1250: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.109
Epoch 1251: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.109
Epoch 1252: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.108
Epoch 1253: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.110
Epoch 1254: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1255: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.107
Epoch 1256: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1257: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1258: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.109
Epoch 1259: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1260: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1261: duration loss = 0.303 | prior loss = 1.218 | diffusion loss = 0.110
Epoch 1262: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1263: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1264: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.110
Epoch 1265: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.108
Epoch 1266: duration loss = 0.302 | prior loss = 1.218 | diffusion loss = 0.106
Epoch 1267: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.107
Epoch 1268: duration loss = 0.302 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1269: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 1270: duration loss = 0.303 | prior loss = 1.217 | diffusion loss = 0.108
